adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,main_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,main_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_load,cartservice_load,checkoutservice_load,currencyservice_load,emailservice_load,frontend_load,frontend-external_load,paymentservice_load,productcatalogservice_load,recommendationservice_load,shippingservice_load,adservice_latency,cartservice_latency,checkoutservice_latency,currencyservice_latency,frontend_latency,paymentservice_latency,productcatalogservice_latency,recommendationservice_latency,shippingservice_latency,time.1
1.4261068358804248,6.290244464140153,1.7514585124913475,8.24904608444925,0.9672667379979328,19.1731199268113,7.783514358917714,0.39300145918734,12.426788901326638,6.655655332087611,0.6729942856330069,1.59106560458393,95.076352,53.305344,11.485184,43.270144,42.283008,17.543168,73.773056,39.600128,9.474048,46.985216,2.977792,9.498624,42.0,52.0,4.0,172.0,4.0,34.0,34.0,4.0,370.0,58.0,26.0,0.0046060301507537,0.004864406779661,0.048125,0.004681188542112,0.2317642857142857,0.0046346153846153,0.0048337318374103,0.0094016754850088,0.004636404494382,1685206508
1.3984015435322164,6.290244464140153,1.7514585124913475,8.24904608444925,0.9672667379979328,19.227909243324216,6.729064372016555,0.39300145918734,12.426788901326638,6.655655332087611,0.6729942856330069,1.59106560458393,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.600128,9.474048,46.985216,2.977792,9.498624,68.0,128.0,0.0,450.0,0.0,62.0,62.0,0.0,606.0,96.0,30.0,0.0046060301507537,0.0048637876106194,0.048125,0.0046813276231263,0.2314660265878877,0.0046359999999999,0.0048339039204859,0.0094016754850088,0.0046367346938775,1685206509
1.3706962511840073,6.290244464140153,1.7514585124913475,8.24904608444925,0.9462348852947274,19.227909243324216,7.8244628145927235,0.39300145918734,12.426788901326638,6.655655332087611,0.6729942856330069,1.59106560458393,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.600128,9.474048,46.985216,2.977792,9.498624,54.0,96.0,6.0,334.0,8.0,50.0,50.0,6.0,522.0,64.0,36.0,0.0046060301507537,0.0048637876106194,0.048125,0.0046813276231263,0.2314660265878877,0.0046359999999999,0.0048339039204859,0.0094016754850088,0.0046367346938775,1685206510
1.3429909588357989,6.5703235092786265,1.7514585124913475,8.24904608444925,0.9462348852947274,19.227909243324216,7.8244628145927235,0.439208797458368,12.426788901326638,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.474048,46.985216,2.977792,9.498624,43.857,73.797,3.988,231.213,2.0,42.0,41.75,2.0,406.903,65.833,23.94,0.0046060301507537,0.0048637869354387,0.048125,0.0046813275321575,0.2314660265878877,0.0046359999999999,0.0048339027890352,0.0094016754850088,0.0046367342696894,1685206511
1.632504466215966,6.5703235092786265,1.7514585124913475,8.24904608444925,0.9462348852947274,19.227909243324216,7.8244628145927235,0.439208797458368,10.651173361617357,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.474048,46.985216,2.977792,9.498624,64.0,91.809,6.0,394.0,6.032,54.674,52.0,5.984,471.377,63.377,28.824,0.0046065773447015,0.004875,0.0482065217391304,0.0046850393700787,0.2314660265878877,0.0046359999999999,0.0048398727043691,0.0094286403085824,0.0046352509179926,1685206512
1.632504466215966,6.5703235092786265,1.7514585124913475,8.24904608444925,0.9462348852947274,19.227909243324216,7.8244628145927235,0.439208797458368,10.444060213261915,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.474048,46.985216,2.977792,9.498624,62.0,128.0,8.0,450.0,6.0,62.0,62.0,6.0,686.0,88.0,38.0,0.0046060267857142,0.004868044175276,0.04815,0.0046820312499999,0.2314660265878877,0.0046359999999999,0.0048389183849858,0.0094172566371681,0.0046371986222732,1685206513
1.632504466215966,6.670688191065953,1.4922324545032404,8.24904608444925,0.9462348852947274,19.227909243324216,7.8244628145927235,0.3570762941430772,12.596903479710145,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,2.977792,9.498624,67.683,131.426,7.96,328.634,8.0,64.0,63.366,8.0,840.713,113.465,47.881,0.0046060267857142,0.0048669019155907,0.04815,0.0046821631868398,0.231948051948052,0.0046339622641509,0.0048385629709113,0.0094172566371681,0.0046366923444558,1685206514
1.632504466215966,6.670688191065953,1.2991961466665694,8.24904608444925,0.9462348852947274,16.34760287272486,7.8244628145927235,0.3645172955283584,10.438336047444173,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,2.977792,9.498624,62.0,99.801,0.0,330.0,0.0,56.0,56.0,0.0,564.0,74.0,26.0,0.0046060267857142,0.0048669031571479,0.04815,0.0046821633315305,0.231948051948052,0.0046339622641509,0.0048385649118481,0.0094172566371681,0.0046366930917327,1685206515
1.632504466215966,6.670688191065953,1.2991961466665694,8.24904608444925,0.9462348852947274,16.674841809647393,7.8244628145927235,0.3719582969136395,10.653331177305128,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,2.977792,9.498624,82.0,140.0,0.0,488.0,4.0,74.0,74.0,4.0,668.0,86.0,32.0,0.0046060267857142,0.0048669031571479,0.04815,0.0046821633315305,0.231948051948052,0.0046339622641509,0.0048385649118481,0.0094172566371681,0.0046366930917327,1685206516
1.632504466215966,6.670688191065953,1.2991961466665694,8.24904608444925,0.9462348852947274,17.002080746569924,7.8244628145927235,0.3793992982989207,10.868326307166084,6.752110372632333,0.6729942856330069,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,2.977792,9.498624,48.0,76.0,2.0,200.0,3.992,30.0,30.0,4.0,512.0,68.0,20.0,0.0046064825930372,0.0048647460197119,0.0481842105263157,0.0046868632707774,0.231948051948052,0.0046339622641509,0.0048519384938888,0.0094544186046511,0.0046388489208633,1685206517
1.632504466215966,6.670688191065953,1.2991961466665694,8.24904608444925,0.9462348852947274,19.63433621535196,7.8244628145927235,0.3868402996842019,11.08332143702704,6.752110372632333,0.6718257919863835,1.584978151279555,95.076352,53.305344,11.485184,43.270144,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,3.104768,9.498624,61.833,91.726,0.0,307.07,2.0,46.371,47.714,2.0,514.807,71.797,25.952,0.0046078904109589,0.004865183432323,0.0483333333333333,0.004686023696429,0.231948051948052,0.0046339622641509,0.0048514553686333,0.0094505494505494,0.0046361199668546,1685206518
1.632504466215966,6.670688191065953,1.738184698330203,8.339547681054626,0.9984094728693218,19.63433621535196,7.893097353671211,0.4464600831168697,12.89970779165732,6.722359582914403,0.6718257919863835,1.584978151279555,95.076352,53.305344,11.812864,39.272448,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,3.104768,9.498624,71.865,117.741,7.992,265.506,9.956,58.0,58.0,9.968,636.725,78.0,25.984,0.0046078904109589,0.0048656053689503,0.0483333333333333,0.0046859144285547,0.2266907216494845,0.0046324324324324,0.0048513506487049,0.0094505494505494,0.0046357227540314,1685206519
1.632504466215966,6.670688191065953,1.738184698330203,8.339547681054626,0.9984094728693218,19.63433621535196,7.893097353671211,0.4464600831168697,12.89970779165732,6.722359582914403,0.6718257919863835,1.584978151279555,95.076352,53.305344,11.812864,39.272448,42.283008,17.252352,73.773056,39.7312,9.424896,46.985216,3.104768,9.498624,62.258,88.355,0.0,365.468,0.0,44.0,46.371,2.0,475.403,86.242,22.048,0.0046078904109589,0.0048656044336681,0.0483333333333333,0.0046859142978362,0.2266907216494845,0.0046324324324324,0.0048513503693835,0.0094505494505494,0.0046357221609702,1685206520
1.632504466215966,6.670688191065953,1.738184698330203,8.339547681054626,0.9984094728693218,19.637260128274797,7.893097353671211,0.4464600831168697,12.89970779165732,6.7535966031255805,0.6718257919863835,1.5847060317460846,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.424896,46.985216,3.104768,9.289728,60.0,104.0,0.0,390.0,0.0,40.0,40.0,0.0,499.635,79.635,15.952,0.0046078904109589,0.0048656044336681,0.0483333333333333,0.0046859142978362,0.2266907216494845,0.0046324324324324,0.0048513522138156,0.0094505494505494,0.0046357221609702,1685206521
1.632504466215966,5.792834686168679,1.738184698330203,8.360967581012018,0.9984094728693218,19.637260128274797,7.893097353671211,0.4464600831168697,12.89970779165732,6.7535966031255805,0.6718257919863835,1.317037016675725,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.424896,46.985216,3.104768,9.289728,58.12,84.169,0.0,226.554,2.012,54.0,54.217,2.0,529.028,72.153,30.08,0.0046064981949458,0.0048163204747774,0.0483928571428571,0.0046664678899082,0.2266907216494845,0.0046324324324324,0.0048036991686537,0.0093219178082191,0.0046125290023201,1685206522
1.4046486491562986,5.909810054329564,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,7.893097353671211,0.4464600831168697,12.89970779165732,6.7535966031255805,0.6718257919863835,1.3446167296483462,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.424896,46.985216,3.104768,9.289728,74.0,128.0,2.0,366.0,4.0,55.446,56.0,4.0,660.0,98.0,38.0,0.0046059210526315,0.0048112560054907,0.0483413461538461,0.004661493040911,0.2266907216494845,0.0046324324324324,0.0048028779577337,0.0093171041490262,0.0046118811881188,1685206523
1.676366743730758,6.026785422490449,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,6.777035313132528,0.4464600831168697,12.89970779165732,6.7535966031255805,0.6718257919863835,1.3721964426209674,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.424896,46.985216,3.104768,9.289728,44.0,84.0,4.0,296.0,2.0,46.0,46.0,2.0,480.0,66.0,32.0,0.0046059210526315,0.0048100926879505,0.0483413461538461,0.0046614995254666,0.2261022253129346,0.0046327272727272,0.0048028779577337,0.0093171041490262,0.00461190738699,1685206524
1.676366743730758,6.143760790651335,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,6.645483690571341,0.4464600831168697,12.89970779165732,6.7535966031255805,0.6718257919863834,1.3997761555935886,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.424896,46.985216,3.104768,9.289728,80.0,112.0,4.0,439.084,2.0,52.0,52.0,2.0,696.278,88.278,26.056,0.0046059210526315,0.0048100926879505,0.0483413461538461,0.0046614995254666,0.2261022253129346,0.0046327272727272,0.0048028779577337,0.0093171041490262,0.00461190738699,1685206525
1.676366743730758,7.01852208965313,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,6.513932068010153,0.3820631767948514,12.758628433536224,6.7535966031255805,0.6824029844984135,1.4273558685662096,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.572352,46.985216,3.104768,9.289728,90.177,164.507,10.0,484.94,8.348,82.0,82.0,8.0,778.0,82.0,52.0,0.0046059210526315,0.0048100926879505,0.0483413461538461,0.0046614995254666,0.2261022253129346,0.0046327272727272,0.0048028779577337,0.0093171041490262,0.00461190738699,1685206526
1.676366743730758,6.183415440457875,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,6.382380445448967,0.3746221754095703,12.758628433536224,6.7535966031255805,0.6824029844984135,1.6547827783572733,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.572352,46.985216,3.104768,9.289728,68.05,108.298,1.992,380.25,3.992,50.0,50.302,5.992,583.283,78.205,44.044,0.0046021364985163,0.004771365598399,0.048375,0.0046360491552602,0.2261022253129346,0.0046327272727272,0.0047657667877318,0.0092495429616087,0.0046128267169977,1685206527
1.676366743730758,6.06644007229699,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,6.25082882288778,0.3671811740242891,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.773056,39.7312,9.572352,46.985216,2.973696,9.289728,42.0,96.0,4.0,212.0,4.0,42.0,42.0,4.0,488.0,62.0,32.0,0.0046019438444924,0.0047687120701281,0.0483027522935779,0.0046379927573719,0.2261022253129346,0.0046327272727272,0.004775,0.0092537375415282,0.0046199778024417,1685206528
1.4092586577015578,5.949464704136105,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,7.886909627132711,0.4098336536385124,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,95.076352,53.305344,11.812864,39.272448,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,66.0,100.0,4.0,332.0,4.0,48.0,48.0,4.0,542.0,76.0,22.0,0.0046019438444924,0.0047689969604863,0.0483027522935779,0.0046380636467295,0.2219228187919463,0.004633644859813,0.0047751455387905,0.0092537375415282,0.0046201117318435,1685206529
1.6826008930219218,5.832489335975219,1.738184698330203,8.360967581012018,1.0416846956044508,19.637260128274797,7.923708256497153,0.4098336536385124,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,94.846976,53.305344,11.812864,39.272448,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,58.0,78.0,8.0,328.0,8.0,52.0,52.0,8.0,448.0,64.0,34.0,0.0046019438444924,0.0047689969604863,0.0483027522935779,0.0046380636467295,0.2219228187919463,0.004633644859813,0.0047751455387905,0.0092537375415282,0.0046201117318435,1685206530
1.6826008930219218,5.715513967814332,1.7630488858217612,8.360967581012018,1.0112841164286548,19.637260128274797,7.923708256497153,0.4098336536385124,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,94.846976,53.305344,11.481088,39.272448,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,56.0,100.0,0.0,400.0,0.0,52.0,52.0,0.0,514.0,74.0,26.0,0.0046019438444924,0.0047689969604863,0.0483027522935779,0.0046380636467295,0.2219228187919463,0.004633644859813,0.0047751455387905,0.0092537375415282,0.0046201117318435,1685206531
1.6826008930219218,5.598538599653447,1.7630488858217612,8.360967581012018,1.0112841164286548,16.4109376376591,7.923708256497153,0.4098336536385124,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,94.846976,53.305344,11.481088,39.272448,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,2.012,0.0,0.0,78.278,0.0,20.0,20.121,0.0,102.205,44.0,8.012,0.0046021188934667,0.0047765743668628,0.0484473684210526,0.0046358006472354,0.2219228187919463,0.004633644859813,0.0047743764815535,0.009271286231884,0.0046128267692318,1685206532
1.6826008930219218,5.481563231492562,1.7630488858217612,8.354593497594461,1.0112841164286548,16.737778212654387,7.923708256497153,0.4283109724539933,12.758628433536224,6.7535966031255805,0.671254783940185,1.6547827783572733,94.846976,53.305344,11.481088,42.55744,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,54.0,111.571,14.0,284.0,10.0,48.0,48.0,10.0,644.229,82.229,38.04,0.0046017515051997,0.0047673274094326,0.0483910891089108,0.0046364699738903,0.2219228187919463,0.004633644859813,0.0047693888588426,0.0092478668941979,0.0046161616161616,1685206533
1.6826008930219218,6.682126380890319,1.7630488858217612,8.354593497594461,1.0112841164286548,14.621104175555752,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6547827783572733,94.846976,53.248,11.481088,42.55744,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,78.161,136.241,8.016,444.843,8.0,66.0,66.265,8.0,791.341,86.193,48.072,0.0046017515051997,0.0047664383561643,0.0483910891089108,0.0046364928414672,0.2238904299583911,0.0046346153846153,0.0047694295846606,0.0092478668941979,0.0046162711864406,1685206534
1.6826008930219218,6.682126380890319,1.7630488858217612,8.354593497594461,1.0112841164286548,14.621104175555752,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.4247909552597562,94.846976,53.248,11.481088,42.55744,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.289728,52.0,106.0,8.0,394.0,8.0,52.314,52.0,10.0,560.0,72.0,42.0,0.0046017515051997,0.0047664383561643,0.0483910891089108,0.0046364928414672,0.2238904299583911,0.0046346153846153,0.0047694295846606,0.0092478668941979,0.0046162711864406,1685206535
1.6826008930219218,6.682126380890319,1.7630488858217612,8.354593497594461,0.8128127860676886,16.513238737632626,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6442873443945762,94.846976,53.248,11.481088,42.55744,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,46.0,88.0,2.0,258.688,0.0,48.0,48.0,0.0,500.988,66.0,28.0,0.0046017515051997,0.0047664383561643,0.0483910891089108,0.0046364928414672,0.2238904299583911,0.0046346153846153,0.0047694295846606,0.0092478668941979,0.0046162711864406,1685206536
1.6826008930219218,6.682126380890319,1.7630488858217612,8.257985196163139,0.8296276309355529,16.186398162637342,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6442873443945762,94.846976,53.248,11.481088,42.55744,42.283008,17.2032,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,72.0,92.0,0.0,262.0,0.0,48.29,48.0,0.0,540.241,78.241,10.024,0.0046019047619047,0.0047690644800596,0.0485112359550561,0.004635318275154,0.2238904299583911,0.0046346153846153,0.0047649425660328,0.0092626168224299,0.0046176254589963,1685206537
1.6826008930219218,6.682126380890319,1.7630488858217612,8.257985196163139,0.8464424758034171,19.47299631217559,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6442873443945762,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,56.0,99.809,2.0,340.0,4.0,52.0,52.0,4.0,552.0,84.0,32.0,0.0046036956521739,0.0048075250258888,0.0484,0.004682103262591,0.2238904299583911,0.0046346153846153,0.0047820059247265,0.0093203463203463,0.0046163822525597,1685206538
1.6826008930219218,6.665804997744723,1.7630488858217612,8.257985196163139,0.8632573206712815,19.47299631217559,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6442873443945762,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,74.0,112.0,8.0,434.0,8.0,74.0,74.0,4.0,694.0,74.0,30.0,0.0046036956521739,0.0048056434962147,0.0484,0.0046819475181789,0.2243308423913043,0.0046333333333333,0.0047818532121139,0.0093203463203463,0.0046162344983089,1685206539
1.6826008930219218,6.665804997744723,1.7630488858217612,8.257985196163139,0.8800721655391456,19.47299631217559,7.923708256497153,0.4283109724539933,12.85439763661772,6.724786848722222,0.671254783940185,1.6442873443945762,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,48.0,92.0,6.0,256.0,4.0,42.0,42.0,2.0,602.0,74.0,30.0,0.0046036956521739,0.0048056434962147,0.0484,0.0046819475181789,0.2243308423913043,0.0046333333333333,0.0047818532121139,0.0093203463203463,0.0046162344983089,1685206540
1.6548007280883772,6.665804997744723,1.7505454366133912,8.257985196163139,1.0088906920718534,19.47299631217559,7.897274363109552,0.4283109724539933,10.935271776130795,6.724786848722222,0.671254783940185,1.5729510581339607,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,9.572352,46.985216,2.973696,9.007104,60.0,66.0,0.0,300.0,2.0,42.0,38.0,4.0,395.841,63.841,18.0,0.0046036956521739,0.0048056434962147,0.0484,0.0046819475181789,0.2243308423913043,0.0046333333333333,0.0047818539145526,0.0093203463203463,0.0046162344983089,1685206541
1.6548007280883772,6.665804997744723,1.7505454366133912,8.257985196163139,1.0088906920718534,19.47299631217559,7.897274363109552,0.4283109724539933,12.681854970245467,6.724786848722222,0.671254783940185,1.5729510581339607,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,10.059776,46.985216,2.973696,9.007104,76.0,108.0,8.0,452.0,8.0,66.0,66.0,6.0,694.0,70.0,36.0,0.0046040094339622,0.0048005939025123,0.0484473684210526,0.0046829625591672,0.2243308423913043,0.0046333333333333,0.0047854793721057,0.0093119777158774,0.0046173911504324,1685206542
1.6548007280883772,6.665804997744723,1.7505454366133912,8.257985196163139,0.9854349468713172,19.47299631217559,7.897274363109552,0.4283109724539933,12.681854970245467,6.724786848722222,0.671254783940185,1.5729510581339607,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,10.059776,46.985216,2.973696,9.007104,52.0,80.0,8.0,242.0,8.0,34.0,34.0,8.0,450.0,58.0,30.0,0.0046056004308023,0.0048044474854601,0.048547619047619,0.0046774759715837,0.2243308423913043,0.0046333333333333,0.0047866634770647,0.0093035413153457,0.0046163080407701,1685206543
1.6548007280883772,6.665804997744723,1.7505454366133912,8.257985196163139,0.9854349468713172,19.47299631217559,7.897274363109552,0.3632969360935809,12.681854970245467,6.724786848722222,0.4482076624999997,1.5729510581339607,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,39.841792,10.059776,46.985216,2.973696,9.007104,80.0,128.0,4.0,328.0,2.0,64.0,64.0,4.0,708.0,94.0,32.0,0.0046056004308023,0.0048053278688524,0.048547619047619,0.0046773386171655,0.2244639175257732,0.0046324324324324,0.004786507319988,0.0093035413153457,0.004616197975253,1685206544
1.6548007280883772,6.665804997744723,1.7505454366133912,8.257985196163139,0.9854349468713172,19.47299631217559,7.897274363109552,0.4495407717428775,12.546658586917806,6.724786848722222,0.4482076624999997,1.5729510581339607,94.846976,53.248,11.481088,42.55744,42.283008,17.113088,73.781248,40.247296,10.059776,46.985216,2.973696,9.007104,68.0,118.0,4.0,414.0,4.0,58.0,58.0,4.0,506.0,76.0,28.0,0.0046056004308023,0.0048053262808578,0.048547619047619,0.004677338395042,0.2244639175257732,0.0046324324324324,0.0047865855976535,0.0093035413153457,0.0046161974264409,1685206545
1.6548007280883772,6.665804997744723,1.4993859300952852,8.445773232605761,0.9854349468713172,19.47299631217559,7.897274363109552,0.4495407717428775,12.546658586917806,6.745349833232616,0.6505365935769702,1.5720749597122576,94.846976,53.248,11.481088,39.575552,42.283008,17.113088,73.781248,40.247296,10.059776,46.985216,2.973696,9.494528,72.0,128.0,0.0,384.0,0.0,58.0,58.0,2.0,710.0,82.0,42.0,0.0046056004308023,0.0048053278688524,0.048547619047619,0.0046773386171655,0.2244639175257732,0.0046324324324324,0.004786507319988,0.0093035413153457,0.004616197975253,1685206546
1.6369317373665644,6.665804997744723,1.821200288458164,8.445773232605761,0.9854349468713172,19.47299631217559,6.546939162947357,0.4656140825468564,12.546658586917806,6.745349833232616,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.781248,40.247296,10.059776,46.985216,2.973696,9.494528,48.0,92.0,2.0,306.0,0.0,50.0,50.0,2.0,464.0,64.0,28.0,0.0046061393152302,0.0048133333333333,0.0484114583333333,0.0046809674502712,0.2244639175257732,0.0046324324324324,0.0047965410428497,0.009311694290976,0.0046171428571428,1685206547
1.6369317373665644,6.665804997744723,1.821200288458164,8.445773232605761,0.9854349468713172,19.411373561858696,7.916538088866821,0.4656140825468564,12.546658586917806,5.2592295545211085,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,58.0,92.0,4.0,308.0,6.0,40.0,40.0,6.0,566.0,76.0,22.0,0.0046056216216216,0.0048040286787299,0.0483177570093458,0.0046767066611501,0.2244639175257732,0.0046324324324324,0.0047973285198555,0.0092926932880203,0.0046161616161616,1685206548
1.6369317373665644,6.665804997744723,1.821200288458164,8.445773232605761,0.9854349468713172,19.411373561858696,7.916538088866821,0.4656140825468564,12.546658586917806,5.369929202051496,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,48.0,84.0,4.0,292.0,6.0,42.0,42.0,6.0,473.73,61.73,33.92,0.0046056216216216,0.0048025230139788,0.0483177570093458,0.0046762239206775,0.2238892782060266,0.0046,0.0047971876428114,0.0092926932880203,0.0046161254199328,1685206549
1.6369317373665644,6.43805851951231,1.821200288458164,7.030386623166287,0.9854349468713172,19.411373561858696,7.916538088866821,0.4656140825468564,12.546658586917806,5.480628849581882,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,100.0,156.0,10.0,486.0,10.0,78.0,78.0,10.0,806.0,92.0,52.0,0.0046056216216216,0.0048025230139788,0.0483177570093458,0.0046762239206775,0.2238892782060266,0.0046,0.0047971861471861,0.0092926932880203,0.0046161254199328,1685206550
1.6369317373665644,6.43805851951231,1.821200288458164,7.175358492124826,0.9854349468713172,19.411373561858696,7.916538088866821,0.4656140825468564,12.546658586917806,5.591328497112268,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,60.112,92.185,0.0,324.683,0.0,58.0,58.233,0.0,492.964,66.137,24.056,0.0046056216216216,0.0048025230139788,0.0483177570093458,0.0046762239206775,0.2238892782060266,0.0046,0.0047971861471861,0.0092926932880203,0.0046161254199328,1685206551
1.6369317373665644,6.43805851951231,1.7532910595572726,7.320330361083367,0.9854349468713172,19.411373561858696,7.916538088866821,0.4656140825468564,12.546658586917806,5.702028144642654,0.6505365935769702,1.5720749597122576,94.84288,53.248,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,68.0,148.0,6.0,334.0,4.0,56.0,56.0,6.0,828.0,118.0,46.0,0.004606168446026,0.0048009676218831,0.0484020618556701,0.0046817446043165,0.2238892782060266,0.0046,0.0048011633226586,0.0092885525070955,0.004617245508982,1685206552
1.6465648028000608,6.468722092891606,1.7532910595572726,7.465302230041909,1.0494535420796791,16.62271406776923,7.916538088866821,0.4656140825468564,12.546658586917806,6.641978851823162,0.6505365935769702,1.5928279746867613,94.84288,53.174272,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,10.059776,46.985216,2.973696,9.494528,36.0,40.0,0.0,138.0,0.0,28.0,28.0,0.0,262.0,40.0,12.0,0.0046056429734129,0.004796923076923,0.0487155963302752,0.004681759058532,0.2238892782060266,0.0046,0.0048097958191541,0.0093031088082901,0.004616197975253,1685206553
1.6465648028000608,6.468722092891606,1.7532910595572726,8.69831213751246,1.0795834780167624,16.299191175071588,7.916538088866821,0.4656140825468564,12.5919963822514,6.641978851823162,0.6505365935769702,1.5928279746867613,94.84288,53.174272,11.415552,39.575552,42.283008,17.113088,73.78944,40.247296,9.58464,46.985216,2.973696,9.494528,76.0,96.0,2.0,354.0,0.0,60.0,60.0,0.0,502.0,70.0,22.0,0.0046056429734129,0.0047977482088024,0.0487155963302752,0.0046815822002472,0.2255509355509355,0.0046,0.0048095793116008,0.0093031088082901,0.0046160535117056,1685206554
